,lsat,pass_bar,bar
12054,34.0,1.0,b'a Passed 1st time'
12055,38.0,1.0,b'a Passed 1st time'
12056,43.0,1.0,b'a Passed 1st time'
12058,42.5,1.0,b'a Passed 1st time'
12059,43.0,1.0,b'a Passed 1st time'
12061,37.0,1.0,b'a Passed 1st time'
12062,41.0,1.0,b'a Passed 1st time'
12063,35.0,0.0,b'c Failed'
12065,39.5,1.0,b'a Passed 1st time'
12067,38.0,1.0,b'a Passed 1st time'
12068,44.0,1.0,b'a Passed 1st time'
12069,45.0,1.0,b'a Passed 1st time'
12070,40.0,1.0,b'a Passed 1st time'
12071,36.0,1.0,b'a Passed 1st time'
12072,38.0,1.0,b'a Passed 1st time'
12075,32.0,1.0,b'a Passed 1st time'
12076,41.0,1.0,b'a Passed 1st time'
12077,42.0,1.0,b'a Passed 1st time'
12079,23.0,1.0,b'b Passed 2nd time'
12080,45.0,1.0,b'a Passed 1st time'
12081,37.0,1.0,b'a Passed 1st time'
12082,35.0,0.0,b'c Failed'
12083,39.0,1.0,b'a Passed 1st time'
12084,20.7,1.0,b'b Passed 2nd time'
12085,39.0,1.0,b'a Passed 1st time'
12087,31.0,1.0,b'a Passed 1st time'
12088,35.0,1.0,b'a Passed 1st time'
12089,24.0,1.0,b'a Passed 1st time'
12091,45.0,1.0,b'a Passed 1st time'
12092,37.0,1.0,b'a Passed 1st time'
12093,33.0,1.0,b'b Passed 2nd time'
12094,40.5,1.0,b'a Passed 1st time'
12095,44.0,1.0,b'a Passed 1st time'
12096,36.0,1.0,b'a Passed 1st time'
12097,36.0,1.0,b'a Passed 1st time'
12098,47.0,1.0,b'a Passed 1st time'
12099,48.0,1.0,b'a Passed 1st time'
12101,35.0,1.0,b'a Passed 1st time'
12102,30.0,1.0,b'a Passed 1st time'
12103,39.5,1.0,b'a Passed 1st time'
12104,27.5,0.0,b'c Failed'
12106,41.0,1.0,b'a Passed 1st time'
12107,36.5,1.0,b'a Passed 1st time'
12108,29.0,1.0,b'a Passed 1st time'
12109,40.0,1.0,b'a Passed 1st time'
12110,37.0,1.0,b'a Passed 1st time'
12111,41.0,1.0,b'a Passed 1st time'
12113,36.0,1.0,b'a Passed 1st time'
12114,35.0,1.0,b'a Passed 1st time'
12115,38.0,1.0,b'a Passed 1st time'
12116,45.0,1.0,b'a Passed 1st time'
12117,40.0,1.0,b'a Passed 1st time'
12118,41.0,1.0,b'a Passed 1st time'
12119,47.0,1.0,b'a Passed 1st time'
12122,44.0,1.0,b'a Passed 1st time'
12123,35.0,1.0,b'a Passed 1st time'
12124,39.0,1.0,b'a Passed 1st time'
12125,45.0,1.0,b'a Passed 1st time'
12127,43.0,1.0,b'a Passed 1st time'
12129,43.0,1.0,b'a Passed 1st time'
12130,40.0,1.0,b'a Passed 1st time'
12131,36.0,1.0,b'a Passed 1st time'
12132,30.5,1.0,b'a Passed 1st time'
12134,34.0,1.0,b'a Passed 1st time'
12135,35.0,1.0,b'a Passed 1st time'
12137,43.0,1.0,b'a Passed 1st time'
12138,35.0,1.0,b'a Passed 1st time'
12139,35.0,1.0,b'a Passed 1st time'
12140,43.0,1.0,b'a Passed 1st time'
12141,41.0,1.0,b'a Passed 1st time'
12142,30.5,1.0,b'b Passed 2nd time'
12143,32.0,1.0,b'a Passed 1st time'
12144,48.0,1.0,b'a Passed 1st time'
12147,39.0,1.0,b'a Passed 1st time'
12148,31.0,1.0,b'a Passed 1st time'
12149,36.0,1.0,b'a Passed 1st time'
12150,39.0,1.0,b'a Passed 1st time'
12151,42.0,1.0,b'a Passed 1st time'
12153,48.0,1.0,b'a Passed 1st time'
12154,39.0,1.0,b'a Passed 1st time'
12155,33.0,1.0,b'a Passed 1st time'
12157,42.0,1.0,b'a Passed 1st time'
12158,44.0,1.0,b'a Passed 1st time'
12161,36.0,1.0,b'a Passed 1st time'
12162,47.0,1.0,b'a Passed 1st time'
12163,37.0,0.0,b'c Failed'
12164,40.0,1.0,b'a Passed 1st time'
12165,39.0,1.0,b'a Passed 1st time'
12167,48.0,1.0,b'a Passed 1st time'
12168,39.0,1.0,b'a Passed 1st time'
12169,47.0,1.0,b'a Passed 1st time'
12170,45.0,1.0,b'a Passed 1st time'
12171,35.0,1.0,b'a Passed 1st time'
12172,34.0,1.0,b'a Passed 1st time'
12174,37.0,1.0,b'a Passed 1st time'
12175,20.0,1.0,b'b Passed 2nd time'
12176,27.0,1.0,b'a Passed 1st time'
12177,35.0,1.0,b'a Passed 1st time'
12178,37.0,1.0,b'a Passed 1st time'
12179,43.0,1.0,b'a Passed 1st time'
12180,29.0,1.0,b'a Passed 1st time'
12181,37.0,1.0,b'b Passed 2nd time'
12183,37.0,1.0,b'a Passed 1st time'
12184,48.0,1.0,b'a Passed 1st time'
12185,42.0,1.0,b'a Passed 1st time'
12186,20.0,0.0,b'c Failed'
12187,36.0,1.0,b'b Passed 2nd time'
12188,44.0,1.0,b'a Passed 1st time'
12189,38.0,1.0,b'a Passed 1st time'
12191,37.5,1.0,b'a Passed 1st time'
12193,43.0,1.0,b'a Passed 1st time'
12194,34.0,1.0,b'b Passed 2nd time'
12195,33.0,1.0,b'a Passed 1st time'
12197,42.0,1.0,b'a Passed 1st time'
12198,44.0,1.0,b'a Passed 1st time'
12199,31.5,1.0,b'a Passed 1st time'
12200,45.0,1.0,b'a Passed 1st time'
12201,39.0,1.0,b'a Passed 1st time'
12202,41.0,1.0,b'a Passed 1st time'
12203,36.0,1.0,b'a Passed 1st time'
12204,42.0,1.0,b'a Passed 1st time'
12205,36.0,1.0,b'a Passed 1st time'
12206,28.0,1.0,b'a Passed 1st time'
12207,46.0,1.0,b'a Passed 1st time'
12208,36.0,1.0,b'a Passed 1st time'
12209,38.0,1.0,b'a Passed 1st time'
12210,38.0,1.0,b'a Passed 1st time'
12212,41.0,1.0,b'a Passed 1st time'
12213,25.0,1.0,b'a Passed 1st time'
12214,38.0,1.0,b'a Passed 1st time'
12215,40.0,1.0,b'a Passed 1st time'
12216,38.0,1.0,b'a Passed 1st time'
12217,39.0,1.0,b'a Passed 1st time'
12218,25.5,1.0,b'a Passed 1st time'
12219,32.0,1.0,b'b Passed 2nd time'
12220,33.0,1.0,b'a Passed 1st time'
12222,32.0,1.0,b'a Passed 1st time'
12223,39.0,1.0,b'a Passed 1st time'
12224,33.0,1.0,b'a Passed 1st time'
12225,34.0,1.0,b'a Passed 1st time'
12226,33.0,1.0,b'a Passed 1st time'
12227,37.0,1.0,b'a Passed 1st time'
12228,46.0,1.0,b'a Passed 1st time'
12229,34.5,0.0,b'c Failed'
12230,48.0,1.0,b'a Passed 1st time'
12231,43.0,1.0,b'a Passed 1st time'
12232,39.0,1.0,b'b Passed 2nd time'
12233,24.0,1.0,b'b Passed 2nd time'
12234,38.0,1.0,b'a Passed 1st time'
12235,26.0,1.0,b'a Passed 1st time'
12237,39.0,1.0,b'a Passed 1st time'
12238,37.0,1.0,b'a Passed 1st time'
12239,35.0,1.0,b'a Passed 1st time'
12240,43.0,1.0,b'a Passed 1st time'
12241,38.0,1.0,b'a Passed 1st time'
12242,38.0,1.0,b'a Passed 1st time'
12243,36.0,1.0,b'a Passed 1st time'
12245,45.0,1.0,b'a Passed 1st time'
12247,32.0,1.0,b'a Passed 1st time'
12248,32.0,1.0,b'a Passed 1st time'
12249,43.0,1.0,b'a Passed 1st time'
12250,41.0,1.0,b'a Passed 1st time'
12251,28.0,1.0,b'b Passed 2nd time'
12252,35.0,1.0,b'a Passed 1st time'
12253,44.0,1.0,b'a Passed 1st time'
12254,20.5,1.0,b'a Passed 1st time'
12255,33.0,1.0,b'a Passed 1st time'
12258,40.0,1.0,b'a Passed 1st time'
12259,38.0,1.0,b'a Passed 1st time'
12261,40.0,1.0,b'a Passed 1st time'
12262,30.5,1.0,b'a Passed 1st time'
12263,39.0,1.0,b'a Passed 1st time'
12264,40.0,1.0,b'a Passed 1st time'
12266,42.0,1.0,b'a Passed 1st time'
12267,32.0,1.0,b'a Passed 1st time'
12269,33.0,1.0,b'a Passed 1st time'
12270,36.0,1.0,b'a Passed 1st time'
12271,33.0,1.0,b'a Passed 1st time'
12272,35.0,1.0,b'a Passed 1st time'
12273,39.0,1.0,b'a Passed 1st time'
12274,28.0,1.0,b'a Passed 1st time'
12275,36.0,1.0,b'a Passed 1st time'
12276,41.0,1.0,b'a Passed 1st time'
12277,34.0,1.0,b'a Passed 1st time'
12279,44.0,1.0,b'a Passed 1st time'
12280,35.0,1.0,b'a Passed 1st time'
12281,43.0,1.0,b'a Passed 1st time'
12283,37.0,1.0,b'a Passed 1st time'
12284,33.0,1.0,b'a Passed 1st time'
12286,45.0,1.0,b'a Passed 1st time'
12287,43.0,1.0,b'a Passed 1st time'
12288,46.0,1.0,b'a Passed 1st time'
12289,28.0,1.0,b'a Passed 1st time'
12291,34.5,1.0,b'a Passed 1st time'
12292,38.5,1.0,b'a Passed 1st time'
12293,32.0,1.0,b'a Passed 1st time'
12294,39.0,1.0,b'b Passed 2nd time'
12295,27.0,1.0,b'a Passed 1st time'
12296,30.0,1.0,b'a Passed 1st time'
12297,44.0,1.0,b'a Passed 1st time'
12298,40.0,1.0,b'a Passed 1st time'
12299,41.0,1.0,b'a Passed 1st time'
12300,42.0,1.0,b'a Passed 1st time'
12301,37.0,1.0,b'a Passed 1st time'
12302,31.0,1.0,b'a Passed 1st time'
12303,35.0,1.0,b'a Passed 1st time'
12304,41.0,1.0,b'a Passed 1st time'
12306,39.0,1.0,b'a Passed 1st time'
12308,47.0,1.0,b'a Passed 1st time'
12309,39.0,1.0,b'a Passed 1st time'
12310,35.5,1.0,b'a Passed 1st time'
12311,42.0,1.0,b'a Passed 1st time'
12312,38.0,1.0,b'a Passed 1st time'
12313,42.0,1.0,b'a Passed 1st time'
12314,35.0,1.0,b'a Passed 1st time'
12315,39.0,1.0,b'a Passed 1st time'
12316,37.0,1.0,b'a Passed 1st time'
12317,37.5,1.0,b'a Passed 1st time'
12318,38.0,1.0,b'b Passed 2nd time'
12319,40.0,1.0,b'a Passed 1st time'
12320,40.0,1.0,b'a Passed 1st time'
12321,46.0,1.0,b'a Passed 1st time'
12322,39.0,1.0,b'a Passed 1st time'
12323,37.0,1.0,b'a Passed 1st time'
12324,41.0,1.0,b'a Passed 1st time'
12325,30.0,1.0,b'a Passed 1st time'
12326,40.0,1.0,b'a Passed 1st time'
12327,45.0,1.0,b'a Passed 1st time'
12328,33.0,1.0,b'a Passed 1st time'
12329,29.0,0.0,b'c Failed'
12330,33.0,1.0,b'a Passed 1st time'
12331,40.0,1.0,b'a Passed 1st time'
12332,34.0,1.0,b'a Passed 1st time'
12333,30.5,1.0,b'a Passed 1st time'
12334,35.0,1.0,b'a Passed 1st time'
12335,37.0,1.0,b'a Passed 1st time'
12336,29.0,1.0,b'a Passed 1st time'
12337,35.0,1.0,b'a Passed 1st time'
12338,39.0,1.0,b'a Passed 1st time'
12339,32.0,1.0,b'a Passed 1st time'
12340,34.0,1.0,b'a Passed 1st time'
12342,37.0,1.0,b'a Passed 1st time'
12343,42.0,1.0,b'a Passed 1st time'
12344,40.0,1.0,b'a Passed 1st time'
12345,42.0,1.0,b'a Passed 1st time'
12346,33.0,1.0,b'a Passed 1st time'
12347,44.0,1.0,b'a Passed 1st time'
12350,47.0,1.0,b'a Passed 1st time'
12351,42.0,1.0,b'a Passed 1st time'
12352,37.0,1.0,b'a Passed 1st time'
12353,44.0,1.0,b'a Passed 1st time'
12354,27.5,1.0,b'a Passed 1st time'
12355,40.0,1.0,b'a Passed 1st time'
12356,40.0,1.0,b'a Passed 1st time'
12357,42.0,1.0,b'a Passed 1st time'
12359,39.0,1.0,b'a Passed 1st time'
12360,42.0,1.0,b'a Passed 1st time'
12361,47.0,1.0,b'a Passed 1st time'
12363,31.0,1.0,b'a Passed 1st time'
12365,41.0,1.0,b'b Passed 2nd time'
12366,36.0,1.0,b'a Passed 1st time'
12367,38.0,1.0,b'a Passed 1st time'
12368,28.0,1.0,b'a Passed 1st time'
12369,32.0,1.0,b'b Passed 2nd time'
12371,34.0,1.0,b'a Passed 1st time'
12372,40.0,1.0,b'a Passed 1st time'
12373,27.0,0.0,b'c Failed'
12374,30.5,1.0,b'a Passed 1st time'
12375,34.0,1.0,b'a Passed 1st time'
12376,41.0,1.0,b'a Passed 1st time'
12377,41.0,1.0,b'a Passed 1st time'
12379,23.0,1.0,b'a Passed 1st time'
12380,43.5,1.0,b'a Passed 1st time'
12381,33.0,1.0,b'a Passed 1st time'
12382,31.5,1.0,b'a Passed 1st time'
12383,27.0,1.0,b'a Passed 1st time'
12384,40.0,1.0,b'a Passed 1st time'
12385,38.0,1.0,b'a Passed 1st time'
12386,26.0,1.0,b'b Passed 2nd time'
12387,31.0,1.0,b'a Passed 1st time'
12389,37.0,1.0,b'a Passed 1st time'
12390,,1.0,b'a Passed 1st time'
12392,31.0,0.0,b'c Failed'
12393,36.0,1.0,b'a Passed 1st time'
12395,38.0,1.0,b'a Passed 1st time'
12396,43.0,1.0,b'a Passed 1st time'
12397,42.5,1.0,b'a Passed 1st time'
12398,31.0,1.0,b'b Passed 2nd time'
12399,48.0,1.0,b'a Passed 1st time'
12400,34.5,1.0,b'a Passed 1st time'
12401,33.5,1.0,b'a Passed 1st time'
12402,44.0,1.0,b'a Passed 1st time'
12403,25.5,1.0,b'a Passed 1st time'
12405,27.0,1.0,b'a Passed 1st time'
12406,35.0,1.0,b'a Passed 1st time'
12408,42.0,1.0,b'a Passed 1st time'
12409,24.0,1.0,b'a Passed 1st time'
12410,36.0,1.0,b'a Passed 1st time'
12411,43.0,1.0,b'a Passed 1st time'
12412,33.0,1.0,b'a Passed 1st time'
12413,37.0,1.0,b'a Passed 1st time'
12414,47.0,1.0,b'a Passed 1st time'
12415,44.0,1.0,b'a Passed 1st time'
12416,40.0,1.0,b'a Passed 1st time'
12417,37.0,1.0,b'a Passed 1st time'
12419,39.0,1.0,b'a Passed 1st time'
12420,37.0,1.0,b'a Passed 1st time'
12421,37.0,1.0,b'a Passed 1st time'
12422,39.0,1.0,b'a Passed 1st time'
12423,41.0,1.0,b'a Passed 1st time'
12424,35.0,1.0,b'a Passed 1st time'
12425,31.0,1.0,b'a Passed 1st time'
12426,41.0,1.0,b'a Passed 1st time'
12427,38.0,1.0,b'a Passed 1st time'
12428,33.0,1.0,b'a Passed 1st time'
12430,38.0,1.0,b'a Passed 1st time'
12431,39.0,1.0,b'a Passed 1st time'
12432,33.0,1.0,b'a Passed 1st time'
12433,42.0,1.0,b'b Passed 2nd time'
12434,36.0,1.0,b'a Passed 1st time'
12435,43.0,1.0,b'a Passed 1st time'
12436,29.3,1.0,b'a Passed 1st time'
12437,31.0,1.0,b'a Passed 1st time'
12438,38.0,1.0,b'a Passed 1st time'
12439,31.0,1.0,b'a Passed 1st time'
12440,35.0,1.0,b'a Passed 1st time'
12441,42.0,1.0,b'a Passed 1st time'
12442,33.5,1.0,b'b Passed 2nd time'
12443,48.0,1.0,b'a Passed 1st time'
12444,37.0,1.0,b'a Passed 1st time'
12445,39.0,1.0,b'a Passed 1st time'
12446,33.0,1.0,b'a Passed 1st time'
12447,36.0,1.0,b'a Passed 1st time'
12448,31.0,1.0,b'a Passed 1st time'
12449,30.0,1.0,b'b Passed 2nd time'
12450,32.0,1.0,b'a Passed 1st time'
12451,37.0,1.0,b'a Passed 1st time'
12453,41.0,1.0,b'a Passed 1st time'
12454,34.0,1.0,b'a Passed 1st time'
12455,41.0,1.0,b'a Passed 1st time'
12456,30.0,1.0,b'a Passed 1st time'
12457,39.0,1.0,b'a Passed 1st time'
12458,32.0,1.0,b'a Passed 1st time'
12459,39.0,1.0,b'a Passed 1st time'
12460,33.0,1.0,b'a Passed 1st time'
12462,39.0,1.0,b'a Passed 1st time'
12463,41.0,1.0,b'a Passed 1st time'
12464,26.0,1.0,b'b Passed 2nd time'
12465,34.5,1.0,b'a Passed 1st time'
12467,34.0,1.0,b'a Passed 1st time'
12468,37.0,1.0,b'a Passed 1st time'
12469,44.0,1.0,b'a Passed 1st time'
12470,31.0,1.0,b'b Passed 2nd time'
12471,43.0,1.0,b'a Passed 1st time'
12472,32.5,1.0,b'a Passed 1st time'
12473,34.0,1.0,b'a Passed 1st time'
12474,42.0,1.0,b'a Passed 1st time'
12475,41.0,1.0,b'a Passed 1st time'
12476,38.0,1.0,b'a Passed 1st time'
12477,38.0,1.0,b'a Passed 1st time'
12478,31.5,1.0,b'a Passed 1st time'
12480,41.5,1.0,b'a Passed 1st time'
12482,31.0,1.0,b'b Passed 2nd time'
12483,24.3,1.0,b'a Passed 1st time'
12484,35.5,1.0,b'a Passed 1st time'
12485,31.0,1.0,b'a Passed 1st time'
12486,37.0,1.0,b'b Passed 2nd time'
12488,29.0,1.0,b'a Passed 1st time'
12489,30.0,0.0,b'c Failed'
12490,41.0,1.0,b'a Passed 1st time'
12491,37.0,1.0,b'a Passed 1st time'
12492,38.0,1.0,b'a Passed 1st time'
12493,42.0,1.0,b'a Passed 1st time'
12494,44.0,1.0,b'a Passed 1st time'
12495,42.0,1.0,b'a Passed 1st time'
12496,42.0,1.0,b'a Passed 1st time'
12497,39.0,1.0,b'a Passed 1st time'
12498,35.0,1.0,b'a Passed 1st time'
12499,43.0,1.0,b'a Passed 1st time'
12501,40.0,1.0,b'a Passed 1st time'
12502,36.0,1.0,b'a Passed 1st time'
12503,31.0,1.0,b'a Passed 1st time'
12504,38.0,1.0,b'a Passed 1st time'
12505,41.0,1.0,b'a Passed 1st time'
12506,43.0,1.0,b'a Passed 1st time'
12507,32.0,1.0,b'a Passed 1st time'
12508,38.0,1.0,b'a Passed 1st time'
12510,39.0,1.0,b'b Passed 2nd time'
12511,44.0,1.0,b'a Passed 1st time'
12513,34.0,1.0,b'a Passed 1st time'
12515,36.0,1.0,b'a Passed 1st time'
12516,44.0,1.0,b'a Passed 1st time'
12517,39.0,1.0,b'a Passed 1st time'
12518,40.0,1.0,b'a Passed 1st time'
12519,40.0,1.0,b'a Passed 1st time'
12520,31.0,1.0,b'a Passed 1st time'
12521,37.0,1.0,b'a Passed 1st time'
12522,28.0,1.0,b'b Passed 2nd time'
12523,42.0,1.0,b'a Passed 1st time'
12527,45.0,1.0,b'a Passed 1st time'
12528,35.0,1.0,b'a Passed 1st time'
12529,32.0,1.0,b'a Passed 1st time'
12530,37.0,1.0,b'a Passed 1st time'
12531,31.3,1.0,b'a Passed 1st time'
12532,40.0,1.0,b'a Passed 1st time'
12533,33.0,1.0,b'a Passed 1st time'
12534,37.0,1.0,b'a Passed 1st time'
12535,39.0,1.0,b'a Passed 1st time'
12537,30.0,0.0,b'c Failed'
12538,40.0,1.0,b'a Passed 1st time'
12540,30.5,0.0,b'c Failed'
12543,35.0,0.0,b'c Failed'
12544,32.0,1.0,b'a Passed 1st time'
12545,42.0,1.0,b'a Passed 1st time'
12546,40.0,1.0,b'b Passed 2nd time'
12547,34.5,1.0,b'a Passed 1st time'
12548,31.0,1.0,b'b Passed 2nd time'
12549,24.0,0.0,b'c Failed'
12550,33.0,1.0,b'a Passed 1st time'
12551,33.0,1.0,b'a Passed 1st time'
12553,37.0,1.0,b'a Passed 1st time'
12554,36.0,1.0,b'a Passed 1st time'
12555,41.0,1.0,b'a Passed 1st time'
12556,34.0,1.0,b'a Passed 1st time'
12557,35.0,1.0,b'a Passed 1st time'
12559,36.0,1.0,b'a Passed 1st time'
12561,43.0,1.0,b'a Passed 1st time'
12562,31.0,1.0,b'a Passed 1st time'
12563,40.0,1.0,b'a Passed 1st time'
12564,36.0,0.0,b'c Failed'
12565,39.0,1.0,b'a Passed 1st time'
12567,38.0,1.0,b'a Passed 1st time'
12568,35.0,0.0,b'c Failed'
12569,32.0,1.0,b'a Passed 1st time'
12570,36.0,1.0,b'a Passed 1st time'
12572,35.0,1.0,b'a Passed 1st time'
12573,37.0,1.0,b'a Passed 1st time'
12574,31.0,1.0,b'a Passed 1st time'
12577,36.5,1.0,b'b Passed 2nd time'
12578,32.0,1.0,b'a Passed 1st time'
12579,37.0,1.0,b'a Passed 1st time'
12580,43.0,1.0,b'a Passed 1st time'
12581,43.0,1.0,b'a Passed 1st time'
12582,30.0,0.0,b'c Failed'
12583,37.5,1.0,b'a Passed 1st time'
12584,27.5,1.0,b'b Passed 2nd time'
12585,41.0,1.0,b'a Passed 1st time'
12586,37.0,1.0,b'a Passed 1st time'
12587,44.0,1.0,b'a Passed 1st time'
12588,37.0,1.0,b'a Passed 1st time'
12589,31.0,1.0,b'a Passed 1st time'
12590,37.0,1.0,b'a Passed 1st time'
12591,33.5,1.0,b'a Passed 1st time'
12592,48.0,1.0,b'a Passed 1st time'
12595,37.0,1.0,b'a Passed 1st time'
12596,41.0,1.0,b'a Passed 1st time'
12597,38.0,1.0,b'a Passed 1st time'
12598,34.0,1.0,b'a Passed 1st time'
12599,40.0,1.0,b'a Passed 1st time'
12601,35.0,1.0,b'a Passed 1st time'
12603,35.0,1.0,b'a Passed 1st time'
12604,34.0,1.0,b'a Passed 1st time'
12605,39.0,1.0,b'b Passed 2nd time'
12606,34.0,1.0,b'a Passed 1st time'
12607,40.0,1.0,b'a Passed 1st time'
12608,42.0,1.0,b'a Passed 1st time'
12610,35.5,1.0,b'a Passed 1st time'
12612,44.0,1.0,b'a Passed 1st time'
12613,37.0,1.0,b'a Passed 1st time'
12614,34.0,1.0,b'a Passed 1st time'
12615,43.0,1.0,b'a Passed 1st time'
12616,37.0,1.0,b'a Passed 1st time'
12617,33.5,1.0,b'a Passed 1st time'
12618,44.0,1.0,b'a Passed 1st time'
12619,42.0,1.0,b'a Passed 1st time'
12620,36.0,1.0,b'a Passed 1st time'
12621,34.5,1.0,b'a Passed 1st time'
12623,40.0,1.0,b'a Passed 1st time'
12624,47.0,1.0,b'a Passed 1st time'
12625,42.0,1.0,b'a Passed 1st time'
12626,20.0,0.0,b'c Failed'
12627,38.0,1.0,b'a Passed 1st time'
12628,36.0,1.0,b'a Passed 1st time'
12629,31.0,1.0,b'a Passed 1st time'
12630,36.0,1.0,b'a Passed 1st time'
12631,32.0,1.0,b'a Passed 1st time'
12632,42.0,1.0,b'a Passed 1st time'
12633,42.0,1.0,b'a Passed 1st time'
12635,40.0,1.0,b'a Passed 1st time'
12636,35.0,1.0,b'a Passed 1st time'
12637,42.0,1.0,b'a Passed 1st time'
12638,42.0,1.0,b'a Passed 1st time'
12639,42.0,1.0,b'a Passed 1st time'
12640,31.0,1.0,b'a Passed 1st time'
12641,32.0,1.0,b'a Passed 1st time'
12643,34.5,1.0,b'a Passed 1st time'
12645,29.0,1.0,b'a Passed 1st time'
12646,39.0,1.0,b'a Passed 1st time'
12647,44.0,1.0,b'a Passed 1st time'
12649,40.0,1.0,b'a Passed 1st time'
12651,36.0,1.0,b'a Passed 1st time'
12652,35.0,1.0,b'a Passed 1st time'
12653,37.0,1.0,b'a Passed 1st time'
12654,42.0,1.0,b'a Passed 1st time'
12655,36.0,1.0,b'b Passed 2nd time'
12656,37.0,1.0,b'a Passed 1st time'
12657,41.0,1.0,b'a Passed 1st time'
12658,40.0,1.0,b'a Passed 1st time'
12659,39.0,1.0,b'a Passed 1st time'
12660,34.0,1.0,b'a Passed 1st time'
12662,38.0,1.0,b'a Passed 1st time'
12663,36.0,1.0,b'a Passed 1st time'
12664,37.0,1.0,b'a Passed 1st time'
12665,42.0,1.0,b'a Passed 1st time'
12666,39.0,0.0,b'c Failed'
12667,45.0,1.0,b'a Passed 1st time'
12668,37.0,1.0,b'a Passed 1st time'
12669,34.0,1.0,b'a Passed 1st time'
12670,32.7,0.0,b'c Failed'
12671,29.5,1.0,b'a Passed 1st time'
12672,41.0,1.0,b'a Passed 1st time'
12674,42.0,1.0,b'a Passed 1st time'
12676,33.0,1.0,b'a Passed 1st time'
12677,41.0,1.0,b'a Passed 1st time'
12679,35.0,1.0,b'a Passed 1st time'
12680,46.0,1.0,b'a Passed 1st time'
12681,37.0,1.0,b'a Passed 1st time'
12682,35.0,1.0,b'a Passed 1st time'
12683,40.0,1.0,b'a Passed 1st time'
12684,39.5,1.0,b'a Passed 1st time'
12685,42.0,1.0,b'a Passed 1st time'
12686,37.0,1.0,b'b Passed 2nd time'
12687,40.0,1.0,b'a Passed 1st time'
12689,45.0,1.0,b'a Passed 1st time'
12690,41.0,1.0,b'a Passed 1st time'
12692,40.0,1.0,b'a Passed 1st time'
12693,36.0,1.0,b'a Passed 1st time'
12695,43.0,1.0,b'a Passed 1st time'
12696,38.0,1.0,b'a Passed 1st time'
12697,41.0,1.0,b'a Passed 1st time'
12698,41.0,1.0,b'a Passed 1st time'
12699,39.0,1.0,b'a Passed 1st time'
12700,36.0,1.0,b'a Passed 1st time'
12701,33.5,1.0,b'a Passed 1st time'
12702,30.0,1.0,b'a Passed 1st time'
12703,40.0,1.0,b'a Passed 1st time'
12704,42.0,1.0,b'a Passed 1st time'
12705,46.0,1.0,b'a Passed 1st time'
12706,39.0,1.0,b'a Passed 1st time'
12707,35.0,1.0,b'a Passed 1st time'
12708,40.0,1.0,b'a Passed 1st time'
12709,33.0,1.0,b'a Passed 1st time'
12710,43.0,1.0,b'a Passed 1st time'
12711,35.0,1.0,b'a Passed 1st time'
12712,47.0,1.0,b'a Passed 1st time'
12713,38.0,1.0,b'a Passed 1st time'
12715,38.0,1.0,b'a Passed 1st time'
12716,32.0,1.0,b'a Passed 1st time'
12717,43.0,1.0,b'a Passed 1st time'
12718,35.0,1.0,b'a Passed 1st time'
12720,44.0,1.0,b'a Passed 1st time'
12721,44.0,1.0,b'a Passed 1st time'
12723,27.0,1.0,b'a Passed 1st time'
12726,37.0,1.0,b'a Passed 1st time'
12727,46.0,1.0,b'a Passed 1st time'
12728,29.0,0.0,b'c Failed'
12729,33.0,1.0,b'b Passed 2nd time'
12730,35.5,1.0,b'a Passed 1st time'
12731,42.0,1.0,b'a Passed 1st time'
12732,27.0,1.0,b'a Passed 1st time'
12733,34.0,1.0,b'a Passed 1st time'
12734,38.0,0.0,b'c Failed'
12735,40.0,1.0,b'a Passed 1st time'
12736,40.0,1.0,b'b Passed 2nd time'
12737,31.0,1.0,b'a Passed 1st time'
12738,31.0,1.0,b'a Passed 1st time'
12739,40.0,1.0,b'a Passed 1st time'
12740,32.0,1.0,b'a Passed 1st time'
12741,42.0,1.0,b'a Passed 1st time'
12742,41.0,1.0,b'a Passed 1st time'
12743,34.0,1.0,b'a Passed 1st time'
12744,44.0,1.0,b'a Passed 1st time'
12745,33.5,1.0,b'a Passed 1st time'
12747,47.0,1.0,b'a Passed 1st time'
12748,37.0,1.0,b'a Passed 1st time'
12749,36.0,1.0,b'a Passed 1st time'
12751,37.0,1.0,b'a Passed 1st time'
12752,46.0,1.0,b'a Passed 1st time'
12753,40.0,1.0,b'a Passed 1st time'
12754,40.0,1.0,b'a Passed 1st time'
12757,34.0,1.0,b'a Passed 1st time'
12758,30.0,1.0,b'a Passed 1st time'
12759,41.0,1.0,b'a Passed 1st time'
12761,42.0,1.0,b'a Passed 1st time'
12762,32.7,1.0,b'a Passed 1st time'
12763,44.0,1.0,b'b Passed 2nd time'
12764,42.0,1.0,b'b Passed 2nd time'
12765,46.0,1.0,b'a Passed 1st time'
12766,37.0,1.0,b'a Passed 1st time'
12767,35.0,1.0,b'a Passed 1st time'
12770,26.5,0.0,b'c Failed'
12772,41.0,1.0,b'a Passed 1st time'
12773,34.0,1.0,b'a Passed 1st time'
12774,39.5,1.0,b'a Passed 1st time'
12775,39.0,1.0,b'a Passed 1st time'
12776,44.0,1.0,b'a Passed 1st time'
12777,37.0,1.0,b'a Passed 1st time'
12778,37.0,1.0,b'a Passed 1st time'
12779,39.0,1.0,b'a Passed 1st time'
12781,34.5,1.0,b'a Passed 1st time'
